VK_user_1,VK_user_2
120038146,373174947
120038146,374895153
120038146,375285017
120038146,376183603
120038146,376901299
120038146,377424327
120038146,379415068
120038146,379754348
120038146,380074655
120038146,381717137
120038146,381850097
120038146,381897709
120038146,383520037
120038146,383845797
120038146,385010578
120038146,385342002
120038146,386588755
120038146,387057767
120038146,387445869
120038146,387918157
120038146,388016555
120038146,388362825
120038146,391667344
120038146,392364761
120038146,392594168
120038146,393006042
120038146,393062259
120038146,393685998
120038146,394192499
120038146,395645310
120038146,397639303
120038146,397777440
120038146,398333288
120038146,398677886
120038146,401184797
120038146,405544676
120038146,407482669
120038146,410472515
120038146,413542715
120038146,413913830
120038146,413943731
120038146,415038630
120038146,415644346
120038146,416656836
120038146,417973972
120038146,420674485
120038146,422397933
120038146,422555872
120038146,423583962
120038146,423935509
120038146,425382019
120038146,425854166
120038146,429986323
120038146,430349649
120038146,431393732
120038146,432089247
120038146,432785098
120038146,433687550
120038146,434495056
120038146,436076512
120038146,437124031
120038146,438746374
120038146,438805975
120038146,438876757
120038146,439246381
120038146,442490895
120038146,444425207
120038146,444502836
120038146,446930815
120038146,447639021
120038146,448000482
120038146,449232067
120038146,449404647
120038146,450040838
120038146,450153997
120038146,452877510
120038146,456262661
120038146,456494191
120038146,460118643
120038146,461814307
120038146,462023917
120038146,462727527
120038146,464836135
120038146,465506973
120038146,465869259
120038146,472295471
120038146,472961638
120038146,474276054
120038146,475012994
120038146,477527083
120038146,479726737
120038146,480936547
120038146,481022691
120038146,481669099
120038146,481884223
120038146,489204411
120038146,490783358
120038146,492436609
120038146,494195764
120038146,494632683
120038146,498263594
120038146,499535213
120038146,501398165
120038146,505596218
120038146,507097088
120038146,508534199
120038146,509747937
120038146,516120785
120038146,516146289
120038146,516396735
120038146,518293243
120038146,520130400
120038146,523227408
120038146,525159645
120038146,525752529
120038146,528403174
120038146,529955495
120038146,530652338
120038146,533007413
120038146,533044597
120038146,534705135
120038146,538492748
120038146,540803533
120038146,543293088
120038146,546597708
120038146,550371346
120038146,553584556
120038146,554062803
120038146,555317743
120038146,555967626
120038146,556016247
120038146,557469434
120038146,558789789
120038146,563848365
120038146,564328796
120038146,573336832
120038146,577262124
120038146,591377653
120038146,597624554
120038146,601536249
120038146,602390557
120038146,609806269
120038146,610569135
120038146,610998322
120038146,612204821
120038146,636159969
120038146,644657331
120038146,662741463
120038146,667759441
120038146,671146428
120038146,672561444
120038146,677669463
120038146,731068850
120038146,743195341
120038146,754815253
120038146,826720649
132716869,961330
132716869,1080791
132716869,1329523
132716869,1438983
132716869,2335204
132716869,2546971
132716869,3352694
132716869,4727161
132716869,6642239
132716869,13238452
132716869,13615643
132716869,14135728
132716869,19540366
132716869,23703136
132716869,24127516
132716869,25891559
132716869,27346513
132716869,28447873
132716869,29175137
132716869,29634648
132716869,39577684
132716869,53478605
132716869,54854546
132716869,55623705
132716869,55645388
132716869,61966138
132716869,65214791
132716869,78664526
132716869,84483675
132716869,90661815
132716869,96027921
132716869,102624170
132716869,106324160
132716869,112098748
132716869,113659633
132716869,115153775
132716869,123773201
132716869,131571679
132716869,134541277
132716869,134848986
132716869,135359284
132716869,143661083
132716869,146075397
132716869,157159831
132716869,157478817
132716869,159776268
132716869,161784606
132716869,162225997
132716869,162809613
132716869,163393234
132716869,167644102
132716869,169708080
132716869,172998085
132716869,173456192
132716869,175086482
132716869,178152375
132716869,185049502
132716869,192642911
132716869,194566473
132716869,194639220
132716869,194813265
132716869,196493464
132716869,196969894
132716869,199472798
132716869,199891666
132716869,203728759
132716869,204708225
132716869,212487510
132716869,216509648
132716869,222464015
132716869,222939158
132716869,223200598
132716869,224065921
132716869,224364474
132716869,228128427
132716869,228701702
132716869,240061669
132716869,243907402
132716869,246484858
132716869,255604342
132716869,256924156
132716869,257197049
132716869,258406547
132716869,263994675
132716869,266713524
132716869,266789851
132716869,267126787
132716869,268201932
132716869,270045448
132716869,271511096
132716869,272514767
132716869,276871147
132716869,279504257
132716869,283114467
132716869,294979032
132716869,295432048
132716869,296197411
132716869,300967245
132716869,302166398
132716869,307036103
132716869,327766486
132716869,333612359
132716869,338972624
132716869,349250648
132716869,350744720
132716869,353468991
132716869,368711613
132716869,379687879
132716869,380074655
132716869,387918157
132716869,388974138
132716869,390782866
132716869,392836686
132716869,392975880
132716869,395321807
132716869,397879468
132716869,400494237
132716869,429947220
132716869,435167275
132716869,445938206
132716869,446823649
132716869,448813072
132716869,450153997
132716869,452105749
132716869,465243585
132716869,466772041
132716869,494195764
132716869,507272778
132716869,508693474
132716869,562700396
132716869,569180779
132716869,588993323
132716869,606751589
132716869,608653535
132716869,618263707
132716869,783582098
133832079,1951005
133832079,3267856
133832079,4521206
133832079,9691598
133832079,10346503
133832079,17478285
133832079,19386694
133832079,22920309
133832079,23385070
133832079,27337540
133832079,36024710
133832079,37774451
133832079,48860019
133832079,53817790
133832079,56031853
133832079,56527188
133832079,57502743
133832079,66192198
133832079,82768685
133832079,89388430
133832079,95127075
133832079,104039912
133832079,109198738
133832079,135041736
133832079,146990178
133832079,150710973
133832079,156752345
133832079,162225997
133832079,176329383
133832079,184515205
133832079,199779822
133832079,199901503
133832079,206361856
133832079,218729750
133832079,225878838
133832079,232985136
133832079,235274008
133832079,237783006
133832079,242450470
133832079,244908922
133832079,247150205
133832079,249033465
133832079,265886315
133832079,281336394
133832079,287601569
133832079,309245839
133832079,322926450
138381556,2228614
138381556,3459807
138381556,4348358
138381556,6077096
138381556,6331952
138381556,6462342
138381556,6494130
138381556,19543135
138381556,25582135
138381556,35579785
138381556,55525908
138381556,58362913
138381556,73435442
138381556,75847241
138381556,84829315
138381556,91478965
138381556,97765778
138381556,98304293
138381556,101794720
138381556,108637558
138381556,108838989
138381556,117466439
138381556,118254152
138381556,120533050
138381556,121694295
138381556,129538344
138381556,134010958
138381556,137937939
138381556,143597541
138381556,144708723
138381556,144828146
138381556,149031262
138381556,149415905
138381556,150397030
138381556,151153281
138381556,153667444
138381556,160765456
138381556,162225997
138381556,165041497
138381556,167138457
138381556,167497887
138381556,169318116
138381556,173010850
138381556,174403750
138381556,174592264
138381556,177183879
138381556,177425682
138381556,184749511
138381556,185434532
138381556,185820030
138381556,188168896
138381556,196965416
138381556,197038149
138381556,201051813
138381556,201611569
138381556,211508888
138381556,213487474
138381556,214986000
138381556,219257342
138381556,222644931
138381556,222771449
138381556,227038005
138381556,235504506
138381556,238221167
138381556,249101989
138381556,258829839
138381556,266618537
138381556,278644443
138381556,286981597
138381556,287376669
138381556,288195353
138381556,292603272
138381556,295915864
138381556,306770238
138381556,327772415
138381556,336369696
138381556,350441885
138381556,364428849
138381556,365252094
138381556,366972513
138381556,372825734
138381556,375383418
138381556,430502174
138381556,482488573
138381556,497081655
138381556,501639137
138381556,608000850
138381556,642380884
138381556,710706113
138381556,745550391
151045692,291661
151045692,599248
151045692,726402
151045692,800333
151045692,1177591
151045692,1389212
151045692,1400052
151045692,1409856
151045692,1435691
151045692,1462887
151045692,1491585
151045692,1549549
151045692,1611353
151045692,1659109
151045692,2021642
151045692,2165867
151045692,2293944
151045692,2394016
151045692,2461189
151045692,2641723
151045692,2770695
151045692,2776751
151045692,2811241
151045692,2849439
151045692,2982154
151045692,3073653
151045692,3152792
151045692,3197566
151045692,3317544
151045692,3454040
151045692,3494336
151045692,3777774
151045692,3789614
151045692,3812639
151045692,4339993
151045692,5504021
151045692,6070456
151045692,6162585
151045692,6559973
151045692,7043905
151045692,7060146
151045692,7211572
151045692,7387712
151045692,7568040
151045692,7678251
151045692,7987079
151045692,8469152
151045692,9126337
151045692,10070474
151045692,11118109
151045692,11137015
151045692,12745543
151045692,13328482
151045692,13566896
151045692,14101953
151045692,14509894
151045692,14910981
151045692,15059361
151045692,16679190
151045692,17049439
151045692,18885790
151045692,19153023
151045692,20023313
151045692,20172935
151045692,20829959
151045692,21791061
151045692,22646684
151045692,22929875
151045692,23474068
151045692,23594991
151045692,23786377
151045692,24799283
151045692,25001036
151045692,25398598
151045692,29019523
151045692,29053834
151045692,29223908
151045692,31745404
151045692,33158607
151045692,33511512
151045692,34153404
151045692,37051481
151045692,38084811
151045692,39753517
151045692,41851408
151045692,45847999
151045692,45990442
151045692,47195878
151045692,49508263
151045692,51845816
151045692,52421755
151045692,53064639
151045692,53133346
151045692,53152945
151045692,53742585
151045692,57287776
151045692,59968303
151045692,60977349
151045692,61828663
151045692,62319167
151045692,64127222
151045692,65040017
151045692,65426286
151045692,65629212
151045692,65850755
151045692,66507603
151045692,67008499
151045692,68253559
151045692,68266120
151045692,69467082
151045692,69487085
151045692,69523093
151045692,69593315
151045692,70423951
151045692,72420433
151045692,73896583
151045692,74588103
151045692,76019929
151045692,76328508
151045692,76534265
151045692,76623733
151045692,76699832
151045692,76794197
151045692,76812535
151045692,81443629
151045692,81731866
151045692,83296554
151045692,83937229
151045692,85654314
151045692,87862925
151045692,87903425
151045692,87953724
151045692,91459235
151045692,93082327
151045692,93176161
151045692,94649851
151045692,95291692
151045692,95492796
151045692,95643049
151045692,97395069
151045692,97973728
151045692,99020351
151045692,99444876
151045692,99896904
151045692,108409119
151045692,109475806
151045692,109602808
151045692,110374958
151045692,112506484
151045692,113377882
151045692,116223575
151045692,116522609
151045692,116619822
151045692,117111501
151045692,120038146
151045692,120183962
151045692,123533336
151045692,124197560
151045692,125636560
151045692,128946116
151045692,132467537
151045692,133266473
151045692,134325461
151045692,134569201
151045692,134728972
151045692,136213534
151045692,138059392
151045692,138453632
151045692,138848783
151045692,139199553
151045692,139818303
151045692,141054828
151045692,142094613
151045692,142231088
151045692,142389959
151045692,142537395
151045692,143121314
151045692,144817551
151045692,145005723
151045692,146075397
151045692,148396634
151045692,148652925
151045692,151200870
151045692,151843989
151045692,152084118
151045692,152397489
151045692,152723295
151045692,153496233
151045692,153952752
151045692,155047708
151045692,155577282
151045692,156131859
151045692,156289706
151045692,157931330
151045692,158538381
151045692,162225997
151045692,162289851
151045692,164192573
151045692,166153770
151045692,166301309
151045692,166425737
151045692,166733762
151045692,166965964
151045692,169356294
151045692,171008631
151045692,171838356
151045692,172465770
151045692,173100467
151045692,174773871
151045692,177407496
151045692,177552618
151045692,177728588
151045692,180407391
151045692,181848865
151045692,183245297
151045692,183921312
151045692,184865809
151045692,192401417
151045692,192403818
151045692,193051875
151045692,195654607
151045692,200067456
151045692,201251224
151045692,202746733
151045692,207258727
151045692,207872363
151045692,208011266
151045692,212304101
151045692,212487510
151045692,214701397
151045692,215797074
151045692,217499150
151045692,220760725
151045692,221498892
151045692,222284033
151045692,223228012
151045692,227305532
151045692,235506197
151045692,245259428
151045692,248638871
151045692,252394767
151045692,256150206
151045692,258653023
151045692,260801855
151045692,266966224
151045692,267131310
151045692,275787561
151045692,276724324
151045692,277164971
151045692,280230853
151045692,280904509
151045692,282753802
151045692,283611120
151045692,285988436
151045692,286838264
151045692,288164869
151045692,290196799
151045692,292377430
151045692,292721371
151045692,303892975
151045692,313683955
151045692,318920142
151045692,320130364
151045692,327877900
151045692,334318169
151045692,334324133
151045692,335887520
151045692,336324971
151045692,353767465
151045692,356124022
151045692,356952302
151045692,359713231
151045692,362917367
151045692,364606773
151045692,372691864
151045692,376611267
151045692,381356916
151045692,385673295
151045692,387870889
151045692,387918157
151045692,391698991
151045692,392051865
151045692,400154186
151045692,404447140
151045692,410290141
151045692,415644346
151045692,419956589
151045692,420773317
151045692,426859002
151045692,452206993
151045692,452787040
151045692,465451517
151045692,467051875
151045692,476085268
151045692,485497716
151045692,488679801
151045692,489145527
151045692,490606652
151045692,500258883
151045692,510801267
151045692,512831129
151045692,523984119
151045692,535500979
151045692,539201148
151045692,547056010
151045692,556145507
151045692,559132318
151045692,566760119
151045692,588253944
151045692,591394389
151045692,600455220
151045692,600679121
151045692,612770327
151045692,613662762
151045692,617529825
151045692,646522367
151045692,650596669
151045692,699151815
151045692,711146558
151045692,712221692
151045692,719560893
151045692,737448118
151045692,738808920
151045692,756006961
151045692,760568761
151045692,771556377
151045692,801640989
151045692,811964535
151045692,822040694
151045692,826986905
151045692,827800492
151045692,845223155
151045692,846360744
151045692,860496031
179255067,3086653
179255067,7142366
179255067,64733161
179255067,84447747
179255067,86446354
179255067,90421376
179255067,135472488
179255067,147725096
179255067,148515777
179255067,152221923
179255067,160932117
179255067,162225997
179255067,167138457
179255067,170847496
179255067,177183879
179255067,188339711
179255067,195703774
179255067,197038149
179255067,207180935
179255067,211926245
179255067,212309127
179255067,217145723
179255067,232904407
179255067,234724661
179255067,235504506
179255067,246463351
179255067,252340137
179255067,253347056
179255067,255098177
179255067,270217737
179255067,285515973
179255067,286080491
179255067,288745756
179255067,298858011
179255067,307897864
179255067,329617267
179255067,330076490
179255067,356280570
179255067,358543071
179255067,379146241
179255067,387542533
179255067,446688697
179255067,451312566
179255067,458414823
179255067,482975073
179255067,489596064
184267947,3647798
184267947,4874545
184267947,43602474
184267947,62810457
184267947,64076539
184267947,66175116
184267947,68996684
184267947,71977501
184267947,77334374
184267947,120044373
184267947,124261474
184267947,126194721
184267947,128946116
184267947,130266634
184267947,130479470
184267947,133087822
184267947,135891180
184267947,139818303
184267947,144900018
184267947,145440556
184267947,145513662
184267947,146075397
184267947,146467249
184267947,146697287
184267947,147497137
184267947,151158633
184267947,151314346
184267947,155251903
184267947,156087469
184267947,158772734
184267947,159815306
184267947,160920290
184267947,162225997
184267947,172998085
184267947,174394606
184267947,176094061
184267947,178805451
184267947,180807992
184267947,182011047
184267947,192018960
184267947,193338092
184267947,194871367
184267947,195135042
184267947,195410990
184267947,197158628
184267947,199891666
184267947,202190306
184267947,202673937
184267947,203644357
184267947,212487510
184267947,214701397
184267947,220504284
184267947,221637040
184267947,222233696
184267947,222982741
184267947,224294121
184267947,235676862
184267947,236280766
184267947,236783753
184267947,244185936
184267947,245722815
184267947,250692096
184267947,266859335
184267947,270045448
184267947,283439818
184267947,285431175
184267947,286233811
184267947,300669197
184267947,300967245
184267947,307019246
184267947,307036103
184267947,315590903
184267947,342433080
184267947,343353367
184267947,352504222
184267947,381615156
184267947,384030715
184267947,385936140
184267947,387918157
184267947,390240730
184267947,398373287
184267947,438615299
184267947,442490895
184267947,444639273
184267947,461814307
184267947,482654594
184267947,517946355
184267947,540803533
193420880,285821
193420880,3015613
193420880,3388699
193420880,5357565
193420880,9106900
193420880,10550097
193420880,13549221
193420880,19249134
193420880,19766620
193420880,22521680
193420880,23136205
193420880,38905281
193420880,39040426
193420880,41958066
193420880,75515097
193420880,86543114
193420880,87459670
193420880,88111920
193420880,95927875
193420880,97694261
193420880,97883289
193420880,97969747
193420880,100227832
193420880,104219949
193420880,106673714
193420880,115556664
193420880,121694295
193420880,125450947
193420880,128650169
193420880,134726447
193420880,135715418
193420880,136873781
193420880,144420275
193420880,147833062
193420880,148063954
193420880,154068943
193420880,154203769
193420880,155845542
193420880,157270371
193420880,159293004
193420880,159568067
193420880,159967870
193420880,162155787
193420880,162225997
193420880,168055827
193420880,168876731
193420880,170189293
193420880,171874622
193420880,174119286
193420880,174403750
193420880,177245383
193420880,177363396
193420880,177464918
193420880,180407963
193420880,180939003
193420880,182209666
193420880,183075257
193420880,183247029
193420880,184072713
193420880,184118092
193420880,184146367
193420880,184284562
193420880,185091889
193420880,185110658
193420880,185820030
193420880,188341933
193420880,188628554
193420880,189085726
193420880,189249392
193420880,190601294
193420880,192595097
193420880,193064844
193420880,196166977
193420880,196448046
193420880,209486969
193420880,212855493
193420880,215415822
193420880,218951694
193420880,220067181
193420880,222644931
193420880,226306561
193420880,231506686
193420880,231905090
193420880,232126760
193420880,233728822
193420880,234587059
193420880,239408923
193420880,242333925
193420880,255904915
193420880,260924949
193420880,263060898
193420880,263628695
193420880,263958437
193420880,264066926
193420880,267847941
193420880,272337402
193420880,274150875
193420880,290124100
193420880,317948783
193420880,321950547
193420880,329593332
193420880,336304580
193420880,342824876
193420880,406051275
193420880,555972978
193420880,559800565
193420880,613185341
193420880,641690580
193420880,646227459
193420880,709914349
193420880,722079332
209486969,3193817
209486969,3631438
209486969,3772468
209486969,10196729
209486969,10716820
209486969,12342820
209486969,13599020
209486969,25867679
209486969,40378554
209486969,75262609
209486969,76060032
209486969,81448660
209486969,83269002
209486969,86543114
209486969,88111920
209486969,88226243
209486969,91855937
209486969,96762668
209486969,102143956
209486969,105293415
209486969,107515995
209486969,112382537
209486969,115726226
209486969,121694295
209486969,122516367
209486969,122670151
209486969,133280874
209486969,135354478
209486969,137326467
209486969,137801991
209486969,137840532
209486969,139525880
209486969,144828146
209486969,150130327
209486969,151161034
209486969,154607376
209486969,155107117
209486969,155739488
209486969,156086342
209486969,159521238
209486969,159774515
209486969,159960099
209486969,160731612
209486969,161076883
209486969,161557296
209486969,162225997
209486969,163343964
209486969,164104835
209486969,164215827
209486969,164743472
209486969,165952565
209486969,166800235
209486969,167403356
209486969,168219204
209486969,169682104
209486969,170428663
209486969,171000957
209486969,171816400
209486969,172229516
209486969,173111797
209486969,174403750
209486969,176030149
209486969,177245383
209486969,177935959
209486969,178390506
209486969,180037509
209486969,181917318
209486969,183190004
209486969,183323889
209486969,185434532
209486969,185820030
209486969,192029650
209486969,192370441
209486969,193420880
209486969,194965099
209486969,202477769
209486969,202498792
209486969,204742476
209486969,205790631
209486969,206066505
209486969,207074829
209486969,207527257
209486969,208537890
209486969,208869741
209486969,211981354
209486969,212166365
209486969,212199416
209486969,212600942
209486969,216745359
209486969,218431195
209486969,221798572
209486969,222644931
209486969,222664250
209486969,223677414
209486969,223852608
209486969,224365065
209486969,227038005
209486969,227770812
209486969,227857603
209486969,228214130
209486969,232359070
209486969,232567810
209486969,233728822
209486969,234994060
209486969,235114089
209486969,235116327
209486969,239430245
209486969,240401326
209486969,242706397
209486969,251659572
209486969,258606654
209486969,258829839
209486969,262300631
209486969,262447036
209486969,271357381
209486969,275481603
209486969,277843735
209486969,277929412
209486969,280046209
209486969,287026770
209486969,309612651
209486969,313799764
209486969,318447613
209486969,320343444
209486969,322688550
209486969,324375979
209486969,324868300
209486969,328646087
209486969,335608227
209486969,338461004
209486969,338496458
209486969,345261421
209486969,345601154
209486969,354039519
209486969,384468936
209486969,387210368
209486969,422292860
209486969,430734654
209486969,437605509
209486969,439818314
209486969,448667077
209486969,502045788
209486969,508426356
209486969,508872308
209486969,519909344
209486969,523007797
209486969,525342785
209486969,543837266
209486969,550759799
209486969,553159980
209486969,592616197
209486969,599249605
209486969,611444608
209486969,632466686
209486969,653797890
209486969,671556245
209486969,758308733
209486969,774140584
209486969,822705048
209486969,832226571
235504506,426091
235504506,1107079
235504506,1149885
235504506,1899783
235504506,2196615
235504506,2297459
235504506,2865222
235504506,3523969
235504506,4424643
235504506,4732185
235504506,4864355
235504506,7821282
235504506,11171857
235504506,14585585
235504506,15193653
235504506,15530675
235504506,16237376
235504506,16754095
235504506,17345064
235504506,19620787
235504506,20213044
235504506,22014119
235504506,26918825
235504506,30154229
235504506,31220375
235504506,31672033
235504506,33550941
235504506,43241650
235504506,45979520
235504506,50421778
235504506,52775103
235504506,53807289
235504506,56148458
235504506,56441672
235504506,59684338
235504506,61111804
235504506,63096384
235504506,64423921
235504506,64455379
235504506,65618297
235504506,66158575
235504506,66170159
235504506,75191439
235504506,76017455
235504506,76360437
235504506,77381801
235504506,77686157
235504506,78071848
235504506,78170178
235504506,78693927
235504506,79708641
235504506,80774715
235504506,83610748
235504506,83776805
235504506,84605765
235504506,84753435
235504506,85119387
235504506,85439568
235504506,86062347
235504506,86392592
235504506,86446354
235504506,87939704
235504506,88071442
235504506,89018591
235504506,91253877
235504506,92468272
235504506,93958235
235504506,94863895
235504506,97699100
235504506,98124936
235504506,101794720
235504506,101861240
235504506,107433361
235504506,107728293
235504506,108597953
235504506,108637558
235504506,113218512
235504506,117466439
235504506,119715743
235504506,129417438
235504506,131168160
235504506,132970814
235504506,133300421
235504506,133913906
235504506,134059192
235504506,134559289
235504506,137427235
235504506,137459968
235504506,137525292
235504506,138381556
235504506,138917563
235504506,140013773
235504506,142374878
235504506,143364894
235504506,145606582
235504506,147006150
235504506,148379676
235504506,148386843
235504506,148408180
235504506,148717104
235504506,151153281
235504506,151168554
235504506,151556580
235504506,151665225
235504506,152091126
235504506,152206117
235504506,152218626
235504506,153094124
235504506,153667444
235504506,154098414
235504506,154281651
235504506,154605233
235504506,155342339
235504506,155742426
235504506,156164308
235504506,157260341
235504506,157652784
235504506,159006640
235504506,160784815
235504506,160924343
235504506,161513812
235504506,161796259
235504506,162225997
235504506,163289047
235504506,163729616
235504506,164331583
235504506,164396301
235504506,164634856
235504506,165041497
235504506,166367753
235504506,167138457
235504506,167497887
235504506,167957782
235504506,168008856
235504506,168208761
235504506,168466600
235504506,168755846
235504506,169318116
235504506,171081100
235504506,171877959
235504506,172330420
235504506,172547036
235504506,174175890
235504506,174403750
235504506,174592264
235504506,175207015
235504506,176365432
235504506,177183879
235504506,177434577
235504506,178639935
235504506,179255067
235504506,180476922
235504506,181062712
235504506,181133987
235504506,181569725
235504506,182219521
235504506,182243942
235504506,183315753
235504506,183919146
235504506,184118092
235504506,184749511
235504506,184753470
235504506,185038692
235504506,185434532
235504506,186625042
235504506,190780933
235504506,191478647
235504506,194040842
235504506,194103372
235504506,194133355
235504506,196485224
235504506,196940979
235504506,197038149
235504506,197410486
235504506,197532163
235504506,198759740
235504506,198941951
235504506,202341620
235504506,204024650
235504506,205239423
235504506,207345984
235504506,207513219
235504506,211025936
235504506,214018679
235504506,214345262
235504506,214986000
235504506,215176835
235504506,216347854
235504506,217325347
235504506,220051844
235504506,221575353
235504506,222370964
235504506,222644931
235504506,223075725
235504506,224176732
235504506,225145383
235504506,225439643
235504506,226179181
235504506,227038005
235504506,228847614
235504506,230145140
235504506,230403338
235504506,230821991
235504506,231984389
235504506,233202046
235504506,236924909
235504506,238680263
235504506,239528598
235504506,245547524
235504506,248323474
235504506,250370837
235504506,252819642
235504506,253547443
235504506,257174107
235504506,258829839
235504506,263585314
235504506,264336370
235504506,271659758
235504506,272745782
235504506,272922791
235504506,273154906
235504506,273213962
235504506,274516885
235504506,274615656
235504506,275219699
235504506,275408679
235504506,275926681
235504506,276402373
235504506,276680547
235504506,276759053
235504506,278644443
235504506,286981597
235504506,287376669
235504506,288195353
235504506,288656092
235504506,288864735
235504506,295170862
235504506,297226751
235504506,301038160
235504506,301915585
235504506,304471685
235504506,306770238
235504506,307897864
235504506,310997637
235504506,311710710
235504506,313063246
235504506,314672739
235504506,315846281
235504506,317813651
235504506,318447613
235504506,321263440
235504506,322430907
235504506,324322324
235504506,328628994
235504506,330031601
235504506,333902138
235504506,334157162
235504506,344322542
235504506,345517825
235504506,348270569
235504506,350526205
235504506,350785750
235504506,350904956
235504506,351470028
235504506,352614596
235504506,353563105
235504506,356223996
235504506,357367946
235504506,361624331
235504506,366609884
235504506,368339512
235504506,368872404
235504506,371474615
235504506,378077942
235504506,383341730
235504506,383537288
235504506,386074345
235504506,388009543
235504506,395413473
235504506,401312309
235504506,405573410
235504506,410809282
235504506,414211214
235504506,414615190
235504506,429497595
235504506,432475771
235504506,435056495
235504506,436944099
235504506,439915312
235504506,443814785
235504506,444430783
235504506,444866394
235504506,445798847
235504506,445920621
235504506,452768716
235504506,453535330
235504506,455173540
235504506,456685623
235504506,458207692
235504506,459564582
235504506,464952466
235504506,465780052
235504506,469919076
235504506,470749790
235504506,472269566
235504506,487729021
235504506,499540185
235504506,500064719
235504506,500593653
235504506,504959623
235504506,505813350
235504506,508587640
235504506,508728788
235504506,508751279
235504506,511173456
235504506,511766296
235504506,511996819
235504506,520625180
235504506,528789774
235504506,530190895
235504506,532146969
235504506,537683203
235504506,545960082
235504506,548110543
235504506,550988313
235504506,554228404
235504506,558636080
235504506,560479846
235504506,560850275
235504506,565571384
235504506,566368943
235504506,567533696
235504506,567950765
235504506,574337058
235504506,576524525
235504506,578150885
235504506,585520493
235504506,587866291
235504506,588440863
235504506,590363355
235504506,590749842
235504506,594786451
235504506,599227003
235504506,602845360
235504506,603538379
235504506,608094936
235504506,612673914
235504506,619820975
235504506,632011970
235504506,649076217
235504506,657341780
235504506,658881664
235504506,692860798
235504506,707447241
235504506,715149038
235504506,755658807
235504506,785641173
235504506,814417119
235504506,819386821
244614200,58340
244614200,348341
244614200,370554
244614200,1926408
244614200,4237933
244614200,5976672
244614200,7861140
244614200,27026696
244614200,31688486
244614200,32112783
244614200,33101738
244614200,35627988
244614200,51816458
244614200,56637530
244614200,70270515
244614200,70453703
244614200,71507781
244614200,72950530
244614200,74390598
244614200,77554867
244614200,79853062
244614200,83164099
244614200,85244611
244614200,93744418
244614200,94736115
244614200,95084745
244614200,95116264
244614200,104515851
244614200,108306491
244614200,111621981
244614200,113784566
244614200,118144475
244614200,118792796
244614200,129124407
244614200,129629068
244614200,134010958
244614200,137961582
244614200,143893349
244614200,144932034
244614200,147029106
244614200,151161034
244614200,155271620
244614200,155620136
244614200,156937965
244614200,158206974
244614200,161579049
244614200,162225997
244614200,167138457
244614200,173849766
244614200,174028862
244614200,176203366
244614200,177187488
244614200,179787693
244614200,181531885
244614200,186792611
244614200,189698830
244614200,190242465
244614200,190251421
244614200,191252324
244614200,192285956
244614200,194846395
244614200,199007326
244614200,201077088
244614200,201690232
244614200,202341620
244614200,206775707
244614200,207132449
244614200,214519019
244614200,225727240
244614200,231181733
244614200,233944150
244614200,253226514
244614200,255925657
244614200,258446740
244614200,264983009
244614200,266922908
244614200,272387385
244614200,275356379
244614200,277443158
244614200,279192221
244614200,279865921
244614200,288609095
244614200,289167761
244614200,293418887
244614200,293964282
244614200,307897864
244614200,309331105
244614200,310724567
244614200,347443176
244614200,351943377
244614200,352033415
244614200,371474183
244614200,382347758
244614200,385624599
244614200,391289756
244614200,393807660
244614200,394480760
244614200,414626293
244614200,427480711
244614200,427573230
244614200,436078282
244614200,438059278
244614200,439263468
244614200,453153088
244614200,458010612
244614200,481831576
244614200,521827268
244614200,543160907
244614200,589286991
246484858,1844201
246484858,2407187
246484858,3610717
246484858,13644607
246484858,18693408
246484858,19719684
246484858,20666989
246484858,23836849
246484858,24478641
246484858,25210453
246484858,25891559
246484858,29558906
246484858,30633120
246484858,40881825
246484858,41804713
246484858,54502523
246484858,56356525
246484858,68903123
246484858,69163913
246484858,79953338
246484858,80288723
246484858,84483675
246484858,84647007
246484858,87773320
246484858,88744550
246484858,92537270
246484858,96027921
246484858,98157120
246484858,102624170
246484858,105887432
246484858,108714188
246484858,112104344
246484858,112142423
246484858,113659633
246484858,121558895
246484858,123620963
246484858,123773201
246484858,124321185
246484858,125782135
246484858,126298364
246484858,126459056
246484858,132148327
246484858,132716869
246484858,133713312
246484858,135806901
246484858,138105765
246484858,143255188
246484858,143661083
246484858,145309244
246484858,147100812
246484858,147791673
246484858,148939772
246484858,150927979
246484858,151710469
246484858,152102477
246484858,154136157
246484858,154300217
246484858,157197655
246484858,157478817
246484858,161723244
246484858,161784606
246484858,162225997
246484858,162712425
246484858,165219797
246484858,166259445
246484858,167190415
246484858,169427391
246484858,170186330
246484858,171413204
246484858,171968860
246484858,172166963
246484858,172908522
246484858,172998085
246484858,174820308
246484858,175148815
246484858,176435546
246484858,176522155
246484858,178152375
246484858,178702127
246484858,178827164
246484858,181718909
246484858,182376539
246484858,182658341
246484858,183079355
246484858,183724116
246484858,184113472
246484858,185049502
246484858,185868952
246484858,186635765
246484858,190787653
246484858,191586127
246484858,194639220
246484858,196247291
246484858,196493464
246484858,196943868
246484858,199257367
246484858,199891666
246484858,201182186
246484858,203308675
246484858,203730117
246484858,204355879
246484858,208294761
246484858,208569250
246484858,209595957
246484858,212463463
246484858,215905608
246484858,216308281
246484858,218096716
246484858,220614737
246484858,221868785
246484858,223749979
246484858,224728408
246484858,228701702
